id	measurementType	measurementValue	measurementUnit
32815e98-1778-45e1-9120-b8dd62f12421	OA, DTX-1; Acyl -DTX-OA, Acyl-DTX-1		
dccf72f2-3848-4abd-b305-0684373a016e	OA	7	pg cell -1
847d35fc-d272-47c4-b3a5-e6821d562687	PTX-2; PTX-2sa		
a8c88081-371d-46ba-9d51-0e82fbbc3f8c	PTX-2		
66920e4b-a13c-4a15-a87d-64a39df1acc3	PTX-2sa		
023886fb-5cae-4b3f-93bc-7be44edd4173	PTX-2sa		
ac332b07-bcec-4bfd-a583-195509bcda8d	PTX-2; PTX-2sa		
1668b24a-9f93-4de3-b496-dc0af34210a5	PTX-2; PTX-2sa; PTX-11		
a7175489-1b8c-4a65-8b8a-ad854a9f0e42	PTX-2; PTX-2sa; PTX-11		
349d9139-96bc-4f13-a64f-ec751287555e	PTX-2; PTX-2sa		
4da1177c-6acb-47db-bc09-2ddae3536b9a	PTX-2; PTX-2sa; PTX-11		
3c14ee85-9611-44fe-a035-b2291457cd43	PTX-2; PTX-2sa; PTX-11		
3e2d012b-f18b-4556-aae7-8ce334d2e553	PTX-2; PTX-2sa; PTX-11		
ca36dada-f953-4444-a33e-d0778ab46912	PTX-2; PTX-2sa		
2acda973-8921-481e-9259-5c6fc751a3fa	PTX-2; PTX-2sa		
5deb9355-932c-484f-a35a-7ba8b492de48	PTX-2; PTX-2sa		
d484cfbb-c83a-41e1-bc9c-19f0a82053f8	YTXs, homoYTXs - Yessotoxins and homoyessotoxins	below 1	pg cell-1
b46048a2-0b7b-4421-a9bc-92fa63be7cb9	YTX		
9709a19d-154b-4857-b934-51e14248002f	YTX		
2f05fe1a-345b-4871-94d5-ce97bda916d0	YTX		
2e7a4a78-bec0-4a26-ae07-b9dce6defe99	YTX		
362953c9-c6d6-4b28-81c7-4cde57bfd123	YTX		
8b0ae5fa-8f34-4f25-980b-c47da3bac270	STX		
6597cbd2-04cc-4c91-851c-9fe9eadd0c52	STX		
a5efa030-4774-4b15-9bd1-54cde6427f6f	STX		
fe3a9496-0002-4ddc-b69e-1000eaef5f0b	C1, C2		
1e6b077e-9711-4de6-92f2-a8a633975689	C1, C2		
a05575e3-2690-43a8-b187-ce5d5a19d0bb	PSP		
fd45190a-cd59-4032-821d-c7afd362c1e7	PSP		
a03ad5ec-a1e7-42ef-ac62-f7801d205038	PSP		
fe48d2ab-195c-4fcd-8987-f046b952a952	PSP		
178d7e75-53d2-41c4-9914-0a462290557e	PSP		
4957a9ec-4a83-4d3a-9a50-53274fbad426	PSP		
07391e2d-460c-4485-b805-16cbf4134f17	PSP		
f5bb5354-eaf1-4e71-909b-a97b17a4ed65	PSP		
6234283e-04a7-4afb-b48c-f200d72ae7e5	PSP		
a4240134-1c46-4c59-85c8-25db511498c8	Ichthyotoxicity		
589b68ff-5dd1-4e45-b4f8-658821647d4d	Ichthyotoxicity		
3fedae79-dae8-4c34-8137-b360b0731222	Ichthyotoxicity		
32189ded-b0a2-4e0e-8d74-d81082ef2e08	Ichthyotoxicity		
131dba14-ff83-4ec8-8f64-60efdc6f463a	Ichthyotoxicity		
fa71cd94-2813-42ea-a823-cbd47856ff7c	Ichthyotoxicity		
637c42f0-ed89-4e7f-bc24-ee9a8bb27a7d	Ichthyotoxicity		
97e3fe26-95ca-4ac7-b02f-b34285e546e5	Ichthyotoxicity		
d055d10e-63b0-4346-abc2-1c9aba4f4831	Ichthyotoxicity		
8d7898d6-8b69-4fd5-9845-66597b791578	Ichthyotoxicity		
c2ed6d11-af9f-4acf-9cea-dc4ab06c4ca2	Ichtyotoxicity		
12cf173f-7e30-44ea-b8e8-13e8e5fd9363	Ichtyotoxicity		
8d4f54fc-5c64-4d8f-89e2-ddabf127589d	Ichtyotoxicity		
d74b4059-3fdb-484c-b041-9b05ff08e006	Ichtyotoxicity		
405ecf25-9bd1-4923-8f2d-4752559479d7	Ichtyotoxicity		
45620e8c-6568-4c05-89cb-e243c566eefd	Ichtyotoxicity		
82abef0a-8ba5-45e1-9a7d-1e6e78a8a70b	Ichtyotoxicity		
9571ee68-0109-4c91-a5ae-5f303a4dfd7e	PLTX		
e94bac35-2c20-4b75-8212-06ede5805e28	Ostreocins            PLTX		
e5efde91-c75d-4995-b145-535306da7aa5	OVTX-a, -b, -c, -d and -e		
e75e0f3d-13a7-4c27-8855-4a38ba331c00	OvTX		
3bb0efe7-4f12-4135-b53c-57f241d79de7	OA and Fast acting toxin prorocentrolide		
21460f84-1f9b-40ed-a488-c4d30a4b71e2	OA and Fast acting toxin prorocentrolide		
8c232cfe-0b8c-48c9-9ebb-236ca1df6772	DTX-1		
bd78766b-6c79-42d5-8545-f3f4eac60792	DTX-1		
e0b54913-c5e9-451f-9efd-a91814703cbe	OA                    DTX1		
9c2491cd-461b-4d87-a763-80f7fa3505c4	OA                    DTX1		
24bee7ab-dede-4a36-b9e3-d85ef314e302	OA		
68a44f2a-1732-4b99-891a-d30803e78391	OA and DTX-1		
f5e5156b-0959-4a90-ba10-8ebc76c5ee80	YTX	0.2-0.4	pg cell -1
d2f982e9-1307-45aa-a046-7ad38dc4695b	Ytx	51–496 in bivalves   3.2 in plankton	ng g-1                       ngL- 1
c8004ad4-48b1-43a2-a2d8-249ec95bea2b	YTX	~10	pg cell-1
4d4b240b-cfb7-41cf-aaf0-b6967f07766c	YTX		
23fe647f-c705-47c6-8d90-40dde2218090	YTX		
94a8322f-2ce9-4d30-bf69-bc10d68c4bbd	YTX		
d6a684d3-b10b-4c9f-a452-72948879ebe5	YTX		
4204caff-b984-428f-bfda-f4c5124ca7d8	YTX		
f1de96b3-c214-4976-bf3f-67d12a9d3dbf	Ichthyotoxicity		
28d37b97-cdb1-4e03-ac1e-3df7658894f7	Ichthyotoxicity		
79f18024-f107-4c5d-a985-c83cf8c491eb	Ichthyotoxicity		
d3ffd98d-7f7f-4043-98d1-81e57ac84246	Ichthyotoxicity		
1fa3145f-283a-4fb7-be05-3b5862f00f90	Ichthyotoxicity		
3b43bae5-6c8f-4ddc-8049-3baa5d12ffb9	Ichthyotoxicity		
93fb7bdd-3425-4193-b88d-9607f15c15a4	Ichthyotoxicity		
76a74146-d2bf-4b54-b135-035e06808c3f	Ichthyotoxicity		
f145b679-7e6d-43ad-890b-f4cd207f4e1c	Ichthyotoxicity		
9d2d2874-4799-4a95-87df-d788d0cdcee5	Ichthyotoxicity		
87032cf0-2288-45e4-b744-137d21ddaf16	Ichthyotoxicity		
8499b195-69f8-4499-a9be-3a9495c50b7e	Ichthyotoxicity		
1e69359d-cd76-4100-b48f-e34facd677bd	DA		
41029bf2-0b39-47f8-8d4c-24c149b139dd	Domoic acid detected in cultures		
713ad078-4024-4b7e-b3de-8d147ac5e2f8	Domoic acid detected in cultures		
dc3a5fc0-73cc-4d00-bfe7-cd942fb4f688	Domoic acid detected in cultures		
4c86cb4b-2426-4396-a247-4ea7dba21862	Domoic acid detected in cultures		
963dc5e1-786f-4093-a611-7f431d5a7ed3	Domoic acid detected in cultures		
a6a28fd4-5ce3-4880-ad34-6ef9abfd43ce	DA	198	ng NT−1
a4353590-e1ea-4194-99b2-45f0f90c8c13	DA	295	ng NT−1
eab38902-6ec6-42d6-aff5-bed3ae2d1f64	Domoic acid detected in cultures		
b63d8b7b-c321-4507-8149-1070f1a8481c	Domoic acid detected in cultures		
50d62f80-8480-4400-ac9b-aa86a32ec50e	Domoic acid detected in cultures		
4d1ac8c6-b829-4cb7-8b91-c9ab887ad92e	Domoic acid detected in cultures		
e2e3e20a-388e-4069-8e1f-79e45b1d4fe5	Domoic acid detected in cultures		
f103bcc9-7841-468b-9a49-f740dffec152	DA		
08b92787-9ffc-4c53-8a69-e09a59a5864c	DA		
01efa37c-d155-483c-b25c-750f42ebce8c	DA		
8db8f751-39f1-4442-baa6-1c9f07cfde31	DA		
ea7d29c4-b926-4c3f-a19d-e5edd4e7cab1	DA		
f6d54b28-1cbd-4857-bbf9-fff3486f9ce4	DA		
63f18b79-0aa5-4347-84d8-5b85ad79291c	DA	198	ng NT−1
e59e2887-5704-43ff-a056-c26c99ddfd78	DA		
b3a35bba-5c76-4fe6-bc7d-72547fd3c135	DA		
3d1c4efd-face-4c8d-bfa1-3daf32f1f57c	DA		
02dc6c3d-1d7b-4937-a76e-58c7b13c156c	quantity	40	cells mL-1
3428259c-57c6-4a81-914d-88d45c65c905	quantity	3000	cells mL-1
1d02b925-286a-4393-ad16-b8f98e879c27	quantity	1200	cells mL-2
4fe9e3a2-9879-4059-b7fe-eb3bccef3268	quantity	1500	cells mL-3
e4d7f838-5a95-4a01-989b-34f3ebe9462e	quantity	1800	cells mL-4
5542e77c-da21-412d-9e5e-b27a95ce17a1	quantity	6000	cells mL-5
f7f00209-6501-4f99-b17e-97bdb1dd7cbf	quantity	9300 to 45900	cells L-1
f5e5156b-0959-4a90-ba10-8ebc76c5ee80	quantity	330000	cell L-1
