id	measurementType	measurementValue	measurementUnit
fee06cd8-1d10-4073-885d-0df0619aa2dc	OA                 DTX	4.5–6.7          <d.l.–1.7	pg cell−1
c99e0f7f-15c2-4a2d-87c9-6211f916fc78	OA                 DTX	5.4             1.2	pg cell−1
8e69145f-e5a0-4196-9a5c-c68360082c34	OA                 DTX	5.8              d.l.	pg cell−1
7283be3f-0f34-4905-9ec8-22825451557a	OA                 DTX	4.5–6.8          0.6–0.7	pg cell−1
cbf168d5-6c18-41ff-81d7-458f89e0c2c7	PTX-2, PTX-2sa		
c83345b3-5138-4bbd-8195-59d4f486737c	PTX-2, PTX-2sa		
2f1f3cb8-e454-48ee-b219-5ffdc9104868	PTX-2, PTX-2sa		
65d07f40-aed2-4a44-a7c5-297506f016c8	PTX-2, PTX-2sa		
159f0ce4-b5af-4365-84ec-41d8bd2c0be0	PTX-2, PTX-2sa		
6c699808-e16a-4a58-845f-0dff6c7cbddc	PTX-2		
ea036c3d-035c-4bda-a60c-a7267ef365d1	PTX-2		
5779fe88-21ab-411e-a010-33f38122f47f	PTX-2		
c78e4f05-1634-472b-a565-862a196515a8	PTX-2		
fa7bfe2d-7d01-499c-b1e0-51096670a005	PTX-2		
cf256286-2278-48b8-a136-e465cbdb2994	PTX-2		
61dd52e8-99ce-4106-a6fb-3764455225d7	PTX-2		
f50f1c20-8772-4c84-be08-f90d089972cb	PTX-2		
21d8a2bc-1bed-47d3-9171-0d6b87b8f067	PTX-2		
7733cf0d-c1a5-4a80-b258-af68969dd2e7	PTX-2		
85e58741-bd14-4205-83f6-70d551d70c1e	PTX-2		
aacfe502-8f00-4aa1-8194-90975c91ab44	DTX-1		
cfde8cf7-4e50-4060-bcea-99f284cb5d30	PTX-2		
ccc7c5f8-86fa-4ffd-a4b0-b9272e86daf7	PTX-2		
6114ff17-4337-4bbe-a6d2-c82289b18503	PTX-2		
99c26a4a-8339-401d-a87f-95fd45654622	PTX-2		
53cecb2d-597f-4d80-aaee-6d4f08394858	PTX-2		
41bff596-9047-4458-ad0b-31e7e9ad7ba0	PTX-2		
eb9e547d-60c5-4112-8bca-41a870f7324e	PTX-2		
eb03fa4a-7344-465e-b1df-15760fadcf65	PTX-2		
f1c7a740-c95c-4555-96e4-a86578afd225	PTX-2		
b316c45a-cccb-41f8-ab69-2c881598ab03	PTX-2		
2768aedc-fe11-4067-ba73-ce6275302368	OA		
69fd5db6-95d5-41d5-b040-595dba0faaee	DSP		
8a8bdd26-85b3-431b-8071-abddc9cfa40c	OA                    DTX-1                PTX-2		
6b3c94fc-e430-44ba-aaa9-60cae5bd0cf8	DSP		
11a8210c-b33c-4ad5-8b66-a1bc7cd91ce8	DSP		
4bd0d35d-e3a3-45f8-98ec-49fdf9467aa0	OA		
a3752d67-598f-4d93-b31f-66c5fcade9c8	OA, DTX-1; Acyl -DTX-OA, Acyl-DTX-1		
147caf34-a2b0-4ae9-b505-cb7c517d4318	OA	7	pg cell -1
dda3576f-00ce-41ad-b6c3-196192391ddd	OA		
3c56928a-1435-4119-8ba1-ffaf6ce3d3fb	PTX-2; PTX-2sa		
82727dfd-3d2b-4312-9e16-f9295c5d038c	PTX-2		
814393a9-22c0-49b4-88e0-758baf9eb946	PTX-2sa		
111e7149-806b-4faf-8d40-7230841646b0	PTX-2sa		
8aa6179e-36d5-493d-b59e-0f78c53b2ae8	PTX-2; PTX-2sa		
2b0476a5-bfb8-4053-98f9-ae034bc6e308	PTX-2; PTX-2sa; PTX-11		
b972be31-3f73-40a9-a4aa-bbf9cfd555a6	PTX-2; PTX-2sa; PTX-11		
fd02f484-428c-4172-9c45-ebf41f56b704	PTX-2; PTX-2sa		
18276473-78ad-47eb-9687-3ba61a16cec6	PTX-2; PTX-2sa; PTX-11		
151c14cb-a8e4-4f4c-98bf-eebd5cd494be	PTX-2; PTX-2sa; PTX-11		
2ca2287f-c357-420c-adf9-c822699ece12	PTX-2; PTX-2sa; PTX-11		
3b580be6-2cce-416e-940a-147b30010c04	PTX-2; PTX-2sa		
d583b82b-327f-4aaa-9124-44f9a2462ed2	PTX-2; PTX-2sa		
1ab65ee9-b0c8-4255-abbb-0ed4ccfa4fcc	PTX-2; PTX-2sa		
39848ae2-6bcf-4a2d-8908-783908b5c854	YTXs, homoYTXs - Yessotoxins and homoyessotoxins	below 1	pg cell-1
0a91e43a-f029-4f26-bece-704d32d6ed28	YTX		
9dfd21ff-30a5-461a-9c50-227c458f1bd6	YTX		
41c12da9-8123-4412-b8f9-68f8386b4d1d	YTX		
59ecddac-7000-46d4-a76a-99156ec53092	YTX		
15d0c59e-1be0-408e-afee-0bce119b7942	YTX		
99ad8139-2f96-4ecb-8033-274f797a0a00	STX		
52e0e1f3-a43d-4727-afd7-187e3b49f287	STX		
cf4827da-1d31-4360-9ef5-ec91646730ab	STX		
e339e792-8a64-4410-a1e1-e97be7788df7	PSP		
66a155b6-c7af-483f-9b2c-cfd180d9faad	C1, C2		
a2c7e6c8-bd49-4fe3-88ab-3c04a1a4de55	C1, C2		
7c7c96b0-f951-4c49-9e17-5b6c4de44888	PSP		
e26592db-54da-4fd0-a8bd-1d64d6a237e4	PSP		
e9a39356-8eb0-4763-be35-3738d013f332	PSP		
a5fb5673-cb26-4d58-934e-7292c2c12931	PSP		
9a984a31-2aba-40c4-b776-ee5bcd99d4a3	PSP		
1482a017-3d46-496c-b02c-9e2da9015839	PSP		
6fe21f7d-f4e4-4d3b-81e9-92a8d93debd7	PSP		
857d498b-7c18-4f38-92ca-d8d68cc6ac5f	PSP		
f49b90b2-ed77-4398-b80f-c257a3700c0e	PSP		
4dfcd286-872f-4ba9-906f-a00506325412	Ichthyotoxicity		
e7a9e693-444d-4d52-b6e0-226c9386ea16	Ichthyotoxicity		
8370480d-5ed3-46f3-a954-7075bfc20582	Ichthyotoxicity		
a14e7bee-1906-40bb-97f7-e305bfd0cb35	Ichthyotoxicity		
6c72ecc3-f5de-47dd-9f0c-0e08e48e7e59	Ichthyotoxicity		
fb19c3c3-e5a6-44d5-b419-3213431ca00d	Ichthyotoxicity		
ed783295-9257-4e4d-8dd4-e22530763cab	Ichthyotoxicity		
9165ccb6-b866-48a4-b9fe-172eca4128fd	Ichthyotoxicity		
4ec1e849-9d77-4974-b78c-2c0b7d4b5d34	Ichthyotoxicity		
efd9f7c6-997b-41d2-a54b-87a88c72c3a3	Ichthyotoxicity		
3e876b21-ed34-4a07-8347-0b46e5f79f7d	Ichthyotoxicity		
1f9ba60a-0ad3-4a35-8b79-66e03a645ca3	Ichtyotoxicity		
e4dca49a-09b4-4842-8be0-ac2df3682290	Ichtyotoxicity		
04ce144a-b4a3-48db-9454-fef99a6871b2	Ichtyotoxicity		
39e9d915-2763-47c1-a04b-c3467f0e96c6	Ichtyotoxicity		
b4d94246-69c8-4a56-ad5c-8659d2bc890b	Ichtyotoxicity		
ae059a7f-c797-47a5-b36b-0adb712b3d4d	Ichtyotoxicity		
2361f5b7-cc0a-46f4-a4c8-4ee87396f8ff	Ichtyotoxicity		
2414ad37-e7f0-479c-871c-dcb84894e3c9	Ichtyotoxicity		
0ef6e9da-d697-42e8-8eab-5d7b92ae7bbc	Ichtyotoxicity		
5db66eff-b3f1-4fc4-ad98-a50756b59071	Ichtyotoxicity		
1742187e-09b4-4573-8bf4-795cb6b32296	Ichtyotoxicity		
ef9c1cc2-8ffd-4c3a-a7ee-333465d4dbae	Ichtyotoxicity		
168867a1-78f0-4dc2-b557-c20a158b2239	PLTX		
558e97bc-c3c5-47b7-b332-f17a0996616c	Ostreocins            PLTX		
639b43cf-4a76-4a1d-b6cb-f628d8f4c17e	OVTX-a, -b, -c, -d and -e		
75357a75-3008-44e3-83ce-047c6587df79	OvTX		
7fce28ff-7642-4005-97cd-dc3191a665fe	OA and Fast acting toxin prorocentrolide		
091c3c4e-23b5-492d-a60d-481f467d2f2e	OA and Fast acting toxin prorocentrolide		
bcd80b20-7001-431d-a7ef-a3f092f45506	DTX-1		
0e05794d-85f2-4e63-9e28-10e2746f91bb	DTX-1		
0ab722f4-42f1-4290-a6ba-5fcf36f65e80	OA                    DTX-1		
050b3fc9-4cb5-4f5d-a869-da8da08e81bb	DTX-1		
d92eccee-8cd3-4056-b1ff-57d1001142d3	OA                    DTX-1		
0179d094-3ab3-40b2-b951-eabe9c988671	OA		
04d79c35-4dba-487b-867c-5457b1ff7721	OA and DTX-1		
48ffdbf3-151a-42b7-a5e8-bead549798ae	YTX	0.2-0.4	pg cell -1
1365f055-59a2-436b-83c0-c365959cc473	YTX		
554e9008-bf6d-4cd8-8901-ff7e574900db	Ytx	51–496 in bivalves   3.2 in plankton	ng g-1                       ngL- 1
27f4d35d-14d2-454e-a9de-be59bb10490e	YTX		
782fd658-af94-4d4b-8320-60690c9b3575	YTX	~10	pg cell-1
90e69a50-0b46-4e58-8751-b59e6cfb4900	YTX		
908a31eb-2938-4645-87dc-d006e1bdd8a0	YTX		
f26e8f22-69d4-40e7-89d8-bf9ba1c4d73e	YTX		
22508afb-3859-44a3-af4d-473459a143a5	YTX		
f0c14eef-c9df-4573-9db4-ffed65975046	YTX		
7e039347-34cb-4280-877c-0a320a847243	Ichthyotoxicity		
3421a6c3-8ab9-425e-b25c-f1f0a1d191b0	Ichthyotoxicity		
376137b0-5cf9-453a-a437-357e056ab4e0	Ichthyotoxicity		
5de81f16-c65a-4a25-816f-6b5cf36e2d25	Ichthyotoxicity		
aa244bb7-8322-45dc-84ae-e0d892257e9b	Ichthyotoxicity		
fb39523a-bea9-4715-ba17-582350af447a	Ichthyotoxicity		
4348f00f-f182-4c91-90bf-b16d124548c6	Ichthyotoxicity		
9a82bed0-8723-403c-b7a5-def37cbf303a	Ichthyotoxicity		
8ff77528-fea9-4f83-8f47-e2c326b3587e	Ichthyotoxicity		
627a4a06-1e4d-4643-839f-7cac57a3e08b	Ichthyotoxicity		
fe5d6dc5-f31a-4502-af7c-5480a5b5e5db	Ichthyotoxicity		
a53a8709-1c0e-4afa-9775-8ded057908d3	Ichthyotoxicity		
30390551-0394-459e-9256-73cc97a4fceb	DA		
a14f3e93-f5de-4ba0-8523-1da131506cc1	Domoic acid detected in cultures		
6a98c4e5-ded4-40ab-b62d-d50510ce72fa	Domoic acid detected in cultures		
1c27d38a-01ea-49b4-9979-b9f8452d043b	Domoic acid detected in cultures		
79df286a-d145-40c1-beaa-cf357df224a3	Domoic acid detected in cultures		
4ad8a948-e299-45b7-ac54-3678505f6333	Domoic acid detected in cultures		
16b33a58-8087-494d-9223-c6c19c193966	DA	198	ng NT−1
a2f5fbdc-4857-48b1-98d7-8b9f3f8c14a4	DA	295	ng NT−1
0c3268a3-463d-4cd9-adec-81e2b22638f9	Domoic acid detected in cultures		
08464ef8-8977-46a9-8524-97d3e36d62cf	Domoic acid detected in cultures		
71549107-91c0-4a8e-8359-39150959780f	Domoic acid detected in cultures		
6a93e1de-9a14-45a8-9f2e-78d86adf6d27	Domoic acid detected in cultures		
2209b897-c56f-4499-856b-80278e9947b4	Domoic acid detected in cultures		
5ef010f1-c02f-4156-9c4e-404cf51ea230	DA		
d302bc01-8197-4a9c-982b-434cd4e99dc1	DA		
11d608fc-4491-4f49-9e57-f6aedcf02647	DA		
3e424547-4ea9-4da4-bc51-c7ee5daf2f5b	DA		
6e3ac60d-3cf5-48a5-bce2-615e21c036b1	DA		
577fa51a-cf76-49c3-b4bd-60950c8ea36b	DA		
d38f7c1b-52a9-4a0a-9e24-d59241c36512	DA		
6a5ed8a9-e50e-4962-878c-f9cc117bbcfb	DA		
749f515f-8ec6-435f-8cb2-31829d898cf6	DA		
659fc6a2-e007-48c6-aeb0-4d09ab45cfc1	DA		
2dab814d-2914-475e-bff1-34b0799e44b7	DA		
a02fd2da-2432-4efe-a983-e00315a0002e	DA	198	ng NT−1
4278a8e1-2387-4bd6-a456-b285a5df3a92	DA		
49e78ce9-3ca2-4161-af1b-b0dbf2786faf	DA		
3149e5b0-7ff4-4429-9243-aad4000997bf	DA		
ea3029a9-0c39-4636-9a04-e353bb5af204	quantity	600	cel L-1
0e65d809-2cf2-483f-9225-3101985a79cf	quantity	40	cells mL-1
b3f309dc-4171-4647-a060-64ee7f5f03b4	quantity	3000	cells mL-1
faf56dac-a0c6-4144-83b7-9015f6d6751f	quantity	1200	cells mL-2
5f729cc9-e85a-4a04-8e12-62ac2eeeb4c5	quantity	1500	cells mL-3
9873646d-b86c-45fc-a5cd-0733db35386b	quantity	1800	cells mL-4
171d7ebc-1904-448e-9e97-eb5fa8dfe12b	quantity	6000	cells mL-5
dd101d59-6455-47ec-b21d-557f67bcefa8	quantity	9300 to 45900	cells L-1
48ffdbf3-151a-42b7-a5e8-bead549798ae	quantity	330000	cell L-1
